Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,16.0,Sat,2017-11-04,15:00,Derby County,2–4,Reading,25928.0,iPro Stadium,Keith Stroud,Match Report,,18,E2
Regular season,16.0,Sat,2017-11-04,15:00,Ipswich Town,3–0,Preston,14390.0,Portman Road Stadium,Andy Madley,Match Report,,18,E2
Regular season,16.0,Sat,2017-11-04,17:30,Brentford,3–1,Leeds United,11068.0,Griffin Park,Stuart Attwell,Match Report,,18,E2
Regular season,16.0,Sun,2017-11-05,12:15,Middlesbrough,1–0,Sunderland,29277.0,Riverside Stadium,Jeremy Simpson,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,17.0,Fri,2017-11-17,19:45,Burton Albion,1–3,Sheffield Utd,5167.0,Pirelli Stadium,Oliver Langford,Match Report,,18,E2
Regular season,17.0,Fri,2017-11-17,19:45,Preston,0–0,Bolton,15213.0,Deepdale Stadium,Simon Hooper,Match Report,,18,E2
Regular season,17.0,Sat,2017-11-18,15:00,Reading,0–2,Wolves,20708.0,Madejski Stadium,Roger East,Match Report,,18,E2
Regular season,17.0,Sat,2017-11-18,15:00,QPR,1–2,Aston Villa,16934.0,Loftus Road Stadium,Darren England,Match Report,,18,E2
Regular season,17.0,Sat,2017-11-18,15:00,Sunderland,2–2,Millwall,27399.0,Stadium of Light,Tim Robinson,Match Report,,18,E2
Regular season,17.0,Sat,2017-11-18,15:00,Norwich City,1–1,Barnsley,25545.0,Carrow Road,Scott Duncan,Match Report,,18,E2
Regular season,17.0,Sat,2017-11-18,15:00,Birmingham City,1–0,Nott'ham Forest,21071.0,St Andrew's Trillion Trophy Stadium,Chris Kavanagh,Match Report,,18,E2
Regular season,17.0,Sat,2017-11-18,15:00,Sheffield Weds,0–0,Bristol City,25916.0,Hillsborough Stadium,Tony Harrington,Match Report,,18,E2
Regular season,17.0,Sat,2017-11-18,15:00,Cardiff City,2–0,Brentford,16335.0,Cardiff City Stadium,Andy Madley,Match Report,,18,E2
Regular season,17.0,Sat,2017-11-18,15:00,Hull City,2–2,Ipswich Town,15516.0,Kingston Communications Stadium,David Coote,Match Report,,18,E2
Regular season,17.0,Sat,2017-11-18,17:30,Fulham,1–1,Derby County,18192.0,Craven Cottage,Darren Bond,Match Report,,18,E2
Regular season,17.0,Sun,2017-11-19,13:15,Leeds United,2–1,Middlesbrough,33771.0,Elland Road,Keith Stroud,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,18.0,Tue,2017-11-21,19:45,Derby County,2–0,QPR,23296.0,iPro Stadium,Paul Tierney,Match Report,,18,E2
Regular season,18.0,Tue,2017-11-21,19:45,Sheffield Utd,4–5,Fulham,25445.0,Bramall Lane,James Linington,Match Report,,18,E2
Regular season,18.0,Tue,2017-11-21,19:45,Barnsley,0–1,Cardiff City,11051.0,Oakwell Stadium,David Coote,Match Report,,18,E2
Regular season,18.0,Tue,2017-11-21,19:45,Nott'ham Forest,1–0,Norwich City,23831.0,The City Ground,Tony Harrington,Match Report,,18,E2
Regular season,18.0,Tue,2017-11-21,19:45,Bristol City,1–2,Preston,17355.0,Ashton Gate Stadium,Darren Bond,Match Report,,18,E2
Regular season,18.0,Tue,2017-11-21,19:45,Brentford,1–1,Burton Albion,7957.0,Griffin Park,Chris Kavanagh,Match Report,,18,E2
Regular season,18.0,Tue,2017-11-21,19:45,Millwall,0–0,Hull City,9817.0,The Den,Jeremy Simpson,Match Report,,18,E2
Regular season,18.0,Tue,2017-11-21,19:45,Aston Villa,2–1,Sunderland,27662.0,Villa Park,Steve Martin,Match Report,,18,E2
Regular season,18.0,Tue,2017-11-21,20:00,Bolton,2–2,Reading,13113.0,Macron Stadium,Andy Madley,Match Report,,18,E2
Regular season,18.0,Wed,2017-11-22,19:45,Middlesbrough,2–0,Birmingham City,22848.0,Riverside Stadium,Darren England,Match Report,,18,E2
Regular season,18.0,Wed,2017-11-22,19:45,Wolves,4–1,Leeds United,28914.0,Molineux Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,18.0,Wed,2017-11-22,19:45,Ipswich Town,2–2,Sheffield Weds,15702.0,Portman Road Stadium,Keith Stroud,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,19.0,Sat,2017-11-25,12:30,Barnsley,0–2,Leeds United,16399.0,Oakwell Stadium,Andy Madley,Match Report,,18,E2
Regular season,19.0,Sat,2017-11-25,15:00,Burton Albion,0–2,Sunderland,4808.0,Pirelli Stadium,Darren England,Match Report,,18,E2
Regular season,19.0,Sat,2017-11-25,15:00,Middlesbrough,0–3,Derby County,24607.0,Riverside Stadium,Simon Hooper,Match Report,,18,E2
Regular season,19.0,Sat,2017-11-25,15:00,Norwich City,1–1,Preston,21167.0,Carrow Road,Tim Robinson,Match Report,,18,E2
Regular season,19.0,Sat,2017-11-25,15:00,Aston Villa,2–0,Ipswich Town,30427.0,Villa Park,Tony Harrington,Match Report,,18,E2
Regular season,19.0,Sat,2017-11-25,15:00,Fulham,1–0,Millwall,17984.0,Craven Cottage,Paul Tierney,Match Report,,18,E2
Regular season,19.0,Sat,2017-11-25,15:00,Reading,0–0,Sheffield Weds,18382.0,Madejski Stadium,David Coote,Match Report,,18,E2
Regular season,19.0,Sat,2017-11-25,15:00,Hull City,2–3,Bristol City,14762.0,Kingston Communications Stadium,Robert Jones,Match Report,,18,E2
Regular season,19.0,Sat,2017-11-25,15:00,Wolves,5–1,Bolton,27894.0,Molineux Stadium,Keith Stroud,Match Report,,18,E2
Regular season,19.0,Sat,2017-11-25,17:30,Sheffield Utd,1–1,Birmingham City,27427.0,Bramall Lane,Jeremy Simpson,Match Report,,18,E2
Regular season,19.0,Sun,2017-11-26,13:00,Nott'ham Forest,0–2,Cardiff City,25210.0,The City Ground,Peter Bankes,Match Report,,18,E2
Regular season,19.0,Mon,2017-11-27,19:45,QPR,2–2,Brentford,13410.0,Loftus Road Stadium,Steve Martin,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,7.0,Tue,2017-11-28,19:45,Derby County,0–1,Ipswich Town,24475.0,iPro Stadium,Scott Duncan,Match Report,,18,E2
Regular season,7.0,Tue,2017-11-28,20:00,Reading,3–0,Barnsley,13317.0,Madejski Stadium,Darren Bond,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,20.0,Fri,2017-12-01,19:45,Leeds United,1–1,Aston Villa,30547.0,Elland Road,Peter Bankes,Match Report,,18,E2
Regular season,20.0,Fri,2017-12-01,19:45,Cardiff City,3–1,Norwich City,17033.0,Cardiff City Stadium,Andrew Davies,Match Report,,18,E2
Regular season,20.0,Sat,2017-12-02,15:00,Millwall,3–1,Sheffield Utd,12669.0,The Den,Andy Madley,Match Report,,18,E2
Regular season,20.0,Sat,2017-12-02,15:00,Ipswich Town,4–2,Nott'ham Forest,16808.0,Portman Road Stadium,Darren Bond,Match Report,,18,E2
Regular season,20.0,Sat,2017-12-02,15:00,Brentford,3–1,Fulham,11090.0,Griffin Park,Robert Madley,Match Report,,18,E2
Regular season,20.0,Sat,2017-12-02,15:00,Derby County,1–0,Burton Albion,26761.0,iPro Stadium,David Coote,Match Report,,18,E2
Regular season,20.0,Sat,2017-12-02,15:00,Bolton,3–1,Barnsley,14371.0,Macron Stadium,Oliver Langford,Match Report,,18,E2
Regular season,20.0,Sat,2017-12-02,15:00,Sunderland,1–3,Reading,27386.0,Stadium of Light,Keith Stroud,Match Report,,18,E2
Regular season,20.0,Sat,2017-12-02,15:00,Preston,1–0,QPR,11290.0,Deepdale Stadium,Jeremy Simpson,Match Report,,18,E2
Regular season,20.0,Sat,2017-12-02,15:00,Sheffield Weds,2–2,Hull City,25412.0,Hillsborough Stadium,Mike Jones,Match Report,,18,E2
Regular season,20.0,Sat,2017-12-02,17:30,Bristol City,2–1,Middlesbrough,18752.0,Ashton Gate Stadium,Steve Martin,Match Report,,18,E2
Regular season,20.0,Mon,2017-12-04,19:45,Birmingham City,0–1,Wolves,19641.0,St Andrew's Trillion Trophy Stadium,Simon Hooper,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,21.0,Fri,2017-12-08,19:45,Sheffield Utd,1–2,Bristol City,24409.0,Bramall Lane,David Coote,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,15:00,Middlesbrough,2–0,Ipswich Town,22989.0,Riverside Stadium,Robert Jones,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,15:00,QPR,1–3,Leeds United,15506.0,Loftus Road Stadium,Chris Kavanagh,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,15:00,Wolves,0–0,Sunderland,28488.0,Molineux Stadium,Jeremy Simpson,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,15:00,Burton Albion,1–2,Preston,3659.0,Pirelli Stadium,Keith Stroud,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,15:00,Aston Villa,0–0,Millwall,29628.0,Villa Park,Andrew Davies,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,15:00,Nott'ham Forest,3–2,Bolton,22882.0,The City Ground,Darren England,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,15:00,Fulham,1–0,Birmingham City,19644.0,Craven Cottage,Tony Harrington,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,15:00,Barnsley,0–3,Derby County,13973.0,Oakwell Stadium,Tim Robinson,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,15:00,Hull City,3–2,Brentford,14620.0,Kingston Communications Stadium,Simon Hooper,Match Report,,18,E2
Regular season,21.0,Sat,2017-12-09,17:30,Norwich City,3–1,Sheffield Weds,25561.0,Carrow Road,James Linington,Match Report,,18,E2
Regular season,21.0,Mon,2017-12-11,20:00,Reading,2–2,Cardiff City,16670.0,Madejski Stadium,Steve Martin,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,22.0,Fri,2017-12-15,19:45,Sheffield Weds,0–1,Wolves,23809.0,Hillsborough Stadium,Darren Bond,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Sunderland,1–0,Fulham,25904.0,Stadium of Light,Steve Martin,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Millwall,2–1,Middlesbrough,12026.0,The Den,Oliver Langford,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Preston,1–0,Sheffield Utd,15202.0,Deepdale Stadium,Tim Robinson,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Birmingham City,1–2,QPR,20107.0,St Andrew's Trillion Trophy Stadium,Mike Jones,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Bristol City,2–1,Nott'ham Forest,20128.0,Ashton Gate Stadium,James Linington,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Brentford,0–0,Barnsley,9868.0,Griffin Park,David Coote,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Leeds United,1–0,Norwich City,30590.0,Elland Road,Darren England,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Derby County,2–0,Aston Villa,28118.0,iPro Stadium,Lee Probert,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Ipswich Town,2–0,Reading,13832.0,Portman Road Stadium,Peter Bankes,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,15:00,Bolton,0–1,Burton Albion,13632.0,Macron Stadium,Andy Madley,Match Report,,18,E2
Regular season,22.0,Sat,2017-12-16,17:30,Cardiff City,1–0,Hull City,18049.0,Cardiff City Stadium,Scott Duncan,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,23.0,Fri,2017-12-22,19:45,Norwich City,1–2,Brentford,26725.0,Carrow Road,Jeremy Simpson,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,QPR,1–1,Bristol City,13683.0,Loftus Road Stadium,Andy Madley,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,Bolton,2–0,Cardiff City,15344.0,Macron Stadium,Darren Bond,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,Derby County,3–0,Millwall,25813.0,iPro Stadium,Darren England,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,Leeds United,1–0,Hull City,35156.0,Elland Road,Steve Martin,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,Sunderland,1–1,Birmingham City,29312.0,Stadium of Light,Oliver Langford,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,Reading,1–2,Burton Albion,21771.0,Madejski Stadium,John Brooks,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,Wolves,1–0,Ipswich Town,30218.0,Molineux Stadium,David Coote,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,Preston,1–1,Nott'ham Forest,13481.0,Deepdale Stadium,Scott Duncan,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,Fulham,2–1,Barnsley,17308.0,Craven Cottage,James Linington,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,15:00,Sheffield Weds,1–2,Middlesbrough,27471.0,Hillsborough Stadium,Peter Bankes,Match Report,,18,E2
Regular season,23.0,Sat,2017-12-23,17:30,Aston Villa,2–2,Sheffield Utd,35210.0,Villa Park,Simon Hooper,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,24.0,Tue,2017-12-26,13:00,Millwall,2–2,Wolves,13121.0,The Den,Tim Robinson,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Middlesbrough,2–0,Bolton,29443.0,Riverside Stadium,Jeremy Simpson,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Birmingham City,0–2,Norwich City,19967.0,St Andrew's Trillion Trophy Stadium,David Coote,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Ipswich Town,0–0,QPR,18696.0,Portman Road Stadium,Andrew Davies,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Burton Albion,1–2,Leeds United,5612.0,Pirelli Stadium,Darren Bond,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Sheffield Utd,3–0,Sunderland,30668.0,Bramall Lane,Peter Bankes,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Bristol City,2–0,Reading,23116.0,Ashton Gate Stadium,Oliver Langford,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Nott'ham Forest,0–3,Sheffield Weds,28635.0,The City Ground,Andy Madley,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Hull City,0–0,Derby County,18026.0,Kingston Communications Stadium,Tony Harrington,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Cardiff City,2–4,Fulham,21662.0,Cardiff City Stadium,Simon Hooper,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,15:00,Barnsley,0–0,Preston,14014.0,Oakwell Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,24.0,Tue,2017-12-26,19:30,Brentford,2–1,Aston Villa,11341.0,Griffin Park,Keith Stroud,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,25.0,Fri,2017-12-29,19:45,Cardiff City,0–1,Preston,17751.0,Cardiff City Stadium,James Linington,Match Report,,18,E2
Regular season,25.0,Fri,2017-12-29,19:45,Millwall,1–0,QPR,16601.0,The Den,Keith Stroud,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,15:00,Hull City,2–2,Fulham,15701.0,Kingston Communications Stadium,David Webb,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,15:00,Sheffield Utd,0–1,Bolton,28387.0,Bramall Lane,Steve Martin,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,15:00,Ipswich Town,1–2,Derby County,17267.0,Portman Road Stadium,Oliver Langford,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,15:00,Middlesbrough,0–1,Aston Villa,29422.0,Riverside Stadium,Andy Madley,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,15:00,Nott'ham Forest,0–1,Sunderland,26830.0,The City Ground,Darren Bond,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,15:00,Burton Albion,0–0,Norwich City,4565.0,Pirelli Stadium,Robert Jones,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,15:00,Barnsley,1–1,Reading,11945.0,Oakwell Stadium,Simon Hooper,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,15:00,Birmingham City,1–0,Leeds United,21673.0,St Andrew's Trillion Trophy Stadium,Tim Robinson,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,15:00,Brentford,2–0,Sheffield Weds,10853.0,Griffin Park,David Coote,Match Report,,18,E2
Regular season,25.0,Sat,2017-12-30,17:30,Bristol City,1–2,Wolves,25540.0,Ashton Gate Stadium,Peter Bankes,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,26.0,Mon,2018-01-01,15:00,Preston,2–3,Middlesbrough,15101.0,Deepdale Stadium,David Coote,Match Report,,18,E2
Regular season,26.0,Mon,2018-01-01,15:00,Derby County,1–1,Sheffield Utd,30003.0,iPro Stadium,Darren Bond,Match Report,,18,E2
Regular season,26.0,Mon,2018-01-01,15:00,Bolton,1–0,Hull City,14216.0,Macron Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,26.0,Mon,2018-01-01,15:00,Norwich City,2–1,Millwall,25774.0,Carrow Road,Steve Martin,Match Report,,18,E2
Regular season,26.0,Mon,2018-01-01,15:00,QPR,2–1,Cardiff City,13801.0,Loftus Road Stadium,Tim Robinson,Match Report,,18,E2
Regular season,26.0,Mon,2018-01-01,15:00,Leeds United,0–0,Nott'ham Forest,32426.0,Elland Road,Jeremy Simpson,Match Report,,18,E2
Regular season,26.0,Mon,2018-01-01,15:00,Sheffield Weds,0–3,Burton Albion,25506.0,Hillsborough Stadium,Darren England,Match Report,,18,E2
Regular season,26.0,Mon,2018-01-01,15:00,Sunderland,0–1,Barnsley,28311.0,Stadium of Light,Robert Jones,Match Report,,18,E2
Regular season,26.0,Mon,2018-01-01,17:30,Aston Villa,5–0,Bristol City,32604.0,Villa Park,Andrew Davies,Match Report,,18,E2
Regular season,26.0,Tue,2018-01-02,19:45,Fulham,4–1,Ipswich Town,17415.0,Craven Cottage,Keith Stroud,Match Report,,18,E2
Regular season,26.0,Tue,2018-01-02,19:45,Wolves,3–0,Brentford,28475.0,Molineux Stadium,Andy Madley,Match Report,,18,E2
Regular season,26.0,Tue,2018-01-02,20:00,Reading,0–2,Birmingham City,14491.0,Madejski Stadium,James Linington,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,27.0,Fri,2018-01-12,19:45,Sheffield Utd,0–0,Sheffield Weds,31120.0,Bramall Lane,David Coote,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,12:30,Cardiff City,4–0,Sunderland,17703.0,Cardiff City Stadium,Andy Madley,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,15:00,Middlesbrough,0–1,Fulham,23850.0,Riverside Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,15:00,Ipswich Town,1–0,Leeds United,18638.0,Portman Road Stadium,Robert Jones,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,15:00,Hull City,0–0,Reading,14300.0,Kingston Communications Stadium,Darren England,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,15:00,Millwall,1–1,Preston,11751.0,The Den,Jeremy Simpson,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,15:00,Bristol City,0–1,Norwich City,21282.0,Ashton Gate Stadium,Simon Hooper,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,15:00,Birmingham City,0–3,Derby County,22121.0,St Andrew's Trillion Trophy Stadium,Lee Probert,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,15:00,Burton Albion,1–3,QPR,4264.0,Pirelli Stadium,Steve Martin,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,15:00,Barnsley,0–0,Wolves,16050.0,Oakwell Stadium,Keith Stroud,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,15:00,Brentford,2–0,Bolton,9507.0,Griffin Park,Andrew Davies,Match Report,,18,E2
Regular season,27.0,Sat,2018-01-13,17:30,Nott'ham Forest,0–1,Aston Villa,25433.0,The City Ground,James Linington,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,28.0,Fri,2018-01-19,19:45,Derby County,0–0,Bristol City,26525.0,iPro Stadium,Darren England,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,Bolton,1–1,Ipswich Town,13870.0,Macron Stadium,Peter Bankes,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,Sunderland,1–0,Hull City,27437.0,Stadium of Light,Keith Stroud,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,Preston,1–1,Birmingham City,13529.0,Deepdale Stadium,Andrew Davies,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,Reading,0–1,Brentford,17893.0,Madejski Stadium,Darren Bond,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,Wolves,0–2,Nott'ham Forest,29050.0,Molineux Stadium,Robert Madley,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,Leeds United,3–4,Millwall,33564.0,Elland Road,David Coote,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,Norwich City,1–2,Sheffield Utd,26486.0,Carrow Road,Tony Harrington,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,Fulham,6–0,Burton Albion,19003.0,Craven Cottage,Tim Robinson,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,QPR,0–3,Middlesbrough,14182.0,Loftus Road Stadium,Oliver Langford,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,15:00,Aston Villa,3–1,Barnsley,31869.0,Villa Park,Scott Duncan,Match Report,,18,E2
Regular season,28.0,Sat,2018-01-20,17:30,Sheffield Weds,0–0,Cardiff City,23277.0,Hillsborough Stadium,Roger East,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,29.0,Sat,2018-01-27,15:00,Barnsley,1–3,Fulham,12147.0,Oakwell Stadium,Andrew Davies,Match Report,,18,E2
Regular season,29.0,Sat,2018-01-27,15:00,Ipswich Town,0–1,Wolves,15971.0,Portman Road Stadium,Simon Hooper,Match Report,,18,E2
Regular season,29.0,Sat,2018-01-27,15:00,Bristol City,2–0,QPR,21492.0,Ashton Gate Stadium,Keith Stroud,Match Report,,18,E2
Regular season,29.0,Sat,2018-01-27,15:00,Brentford,0–1,Norwich City,10252.0,Griffin Park,Scott Duncan,Match Report,,18,E2
Regular season,29.0,Tue,2018-01-30,19:45,Millwall,0–0,Derby County,10931.0,The Den,Oliver Langford,Match Report,,18,E2
Regular season,29.0,Tue,2018-01-30,19:45,Nott'ham Forest,0–3,Preston,22044.0,The City Ground,Geoff Eltringham,Match Report,,18,E2
Regular season,29.0,Tue,2018-01-30,19:45,Hull City,0–0,Leeds United,17237.0,Kingston Communications Stadium,Tony Harrington,Match Report,,18,E2
Regular season,29.0,Tue,2018-01-30,19:45,Birmingham City,3–1,Sunderland,19601.0,St Andrew's Trillion Trophy Stadium,Darren Bond,Match Report,,18,E2
Regular season,29.0,Tue,2018-01-30,19:45,Burton Albion,1–3,Reading,2750.0,Pirelli Stadium,Robert Jones,Match Report,,18,E2
Regular season,29.0,Tue,2018-01-30,19:45,Sheffield Utd,0–1,Aston Villa,26477.0,Bramall Lane,Jeremy Simpson,Match Report,,18,E2
Regular season,29.0,Tue,2018-01-30,19:45,Middlesbrough,0–0,Sheffield Weds,24120.0,Riverside Stadium,James Linington,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,30.0,Fri,2018-02-02,20:00,Bolton,1–0,Bristol City,14172.0,Macron Stadium,Andy Madley,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,Aston Villa,3–2,Burton Albion,33022.0,Villa Park,David Coote,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,QPR,1–0,Barnsley,12413.0,Loftus Road Stadium,Tony Harrington,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,Preston,2–1,Hull City,11605.0,Deepdale Stadium,Steve Martin,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,Sheffield Weds,1–3,Birmingham City,25648.0,Hillsborough Stadium,Scott Duncan,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,Derby County,3–0,Brentford,25938.0,iPro Stadium,Peter Bankes,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,Leeds United,1–4,Cardiff City,30534.0,Elland Road,Graham Scott,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,Norwich City,1–0,Middlesbrough,25960.0,Carrow Road,Mike Jones,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,Reading,0–2,Millwall,17282.0,Madejski Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,Sunderland,0–2,Ipswich Town,27909.0,Stadium of Light,Darren England,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,15:00,Fulham,2–0,Nott'ham Forest,22076.0,Craven Cottage,Tim Robinson,Match Report,,18,E2
Regular season,30.0,Sat,2018-02-03,17:30,Wolves,3–0,Sheffield Utd,29311.0,Molineux Stadium,Darren Bond,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,31.0,Fri,2018-02-09,19:45,Millwall,1–1,Cardiff City,13204.0,The Den,Keith Stroud,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,12:15,Barnsley,1–1,Sheffield Weds,16858.0,Oakwell Stadium,Lee Probert,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,12:30,Sheffield Utd,2–1,Leeds United,27553.0,Bramall Lane,Andy Madley,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,15:00,Nott'ham Forest,0–2,Hull City,23098.0,The City Ground,Oliver Langford,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,15:00,Middlesbrough,2–1,Reading,23491.0,Riverside Stadium,David Coote,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,15:00,Brentford,1–1,Preston,9194.0,Griffin Park,Simon Hooper,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,15:00,Derby County,1–1,Norwich City,27171.0,iPro Stadium,Jeremy Simpson,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,15:00,Bristol City,3–3,Sunderland,22580.0,Ashton Gate Stadium,James Linington,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,15:00,Ipswich Town,0–0,Burton Albion,13815.0,Portman Road Stadium,David Webb,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,15:00,Bolton,1–1,Fulham,14386.0,Macron Stadium,Robert Jones,Match Report,,18,E2
Regular season,31.0,Sat,2018-02-10,15:00,Wolves,2–1,QPR,30168.0,Molineux Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,31.0,Sun,2018-02-11,12:00,Aston Villa,2–0,Birmingham City,41233.0,Villa Park,Peter Bankes,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,29.0,Tue,2018-02-13,19:45,Cardiff City,2–0,Bolton,16013.0,Cardiff City Stadium,Tim Robinson,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,32.0,Tue,2018-02-13,19:45,Sheffield Weds,2–0,Derby County,24180.0,Hillsborough Stadium,David Coote,Match Report,,18,E2
